region,estado,latitude,longitude,ano,mes,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",Temperatura Média (°C),area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia,n_incendios
Sul,Santa Catarina,-27.6025,-48.61999999,1998,Julho,,,,,,,,,,,0.0
Sul,Santa Catarina,-27.6025,-48.61999999,1998,Agosto,,,,,,,,,,,0.0
Sul,Santa Catarina,-27.6025,-48.61999999,1998,Setembro,,,,,,,,,,,60.0
Sul,Santa Catarina,-27.6025,-48.61999999,1998,Outubro,,,,,,,,,,,40.0
Sul,Santa Catarina,-27.6025,-48.61999999,1998,Novembro,,,,,,,,,,,210.0
Sul,Santa Catarina,-27.6025,-48.61999999,1998,Dezembro,,,,,,,,,,,260.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Janeiro,,,,,,,,,,,110.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Fevereiro,,,,,,,,,,,20.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Março,,,,,,,,,,,70.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Abril,,,,,,,,,,,0.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Maio,,,,,,,,,,,10.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Junho,,,,,,,,,,,0.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Julho,,,,,,,,,,,20.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Agosto,,,,,,,,,,,510.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Setembro,,,,,,,,,,,1010.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Outubro,,,,,,,,,,,160.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Novembro,,,,,,,,,,,840.0
Sul,Santa Catarina,-27.6025,-48.61999999,1999,Dezembro,,,,,,,,,,,890.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Janeiro,,,,,,,,,,,140.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Fevereiro,,,,,,,,,,,80.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Março,,,,,,,,,,,460.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Abril,,,,,,,,,,,70.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Maio,,,,,,,,,,,0.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Junho,,,,,,,,,,,20.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Julho,,,,,,,,,,,210.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Agosto,,,,,,,,,,,690.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Setembro,,,,,,,,,,,360.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Outubro,,,,,,,,,,,550.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Novembro,,,,,,,,,,,190.0
Sul,Santa Catarina,-27.6025,-48.61999999,2000,Dezembro,,,,,,,,,,,290.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Janeiro,,,,,,,,,,,110.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Fevereiro,,,,,,,,,,,0.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Março,,,,,,,,,,,10.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Abril,,,,,,,,,,,10.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Maio,,,,,,,,,,,20.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Junho,,,,,,,,,,,10.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Julho,,,,,,,,,,,50.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Agosto,,,,,,,,,,,240.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Setembro,,,,,,,,,,,180.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Outubro,,,,,,,,,,,260.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Novembro,,,,,,,,,,,660.0
Sul,Santa Catarina,-27.6025,-48.61999999,2001,Dezembro,,,,,,,,,,,450.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Janeiro,,,,,,,,,,,220.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Fevereiro,,,,,,,,,,,50.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Março,,,,,,,,,,,120.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Abril,,,,,,,,,,,70.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Maio,,,,,,,,,,,30.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Junho,,,,,,,,,,,0.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Julho,,,,,,,,,,,820.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Agosto,,,,,,,,,,,7020.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Setembro,,,,,,,,,,,4160.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Outubro,,,,,,,,,,,420.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Novembro,,,,,,,,,,,3480.0
Sul,Santa Catarina,-27.6025,-48.61999999,2002,Dezembro,,,,,,,,,,,760.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Abril,87.4,22.3,,,,,,,,,1200.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Agosto,11.799999999999995,16.4,,,,,,,,,15130.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Dezembro,246.39999999999995,23.6,,,,,,,,,1290.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Julho,24.599999999999987,17.4,,,,,,,,,430.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Junho,86.00000000000006,18.7,,,,,,,,,680.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Maio,39.0,19.3,,,,,,,,,840.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Março,35.4,23.1,,,,,,,,,580.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Novembro,114.20000000000005,22.2,,,,,,,,,3470.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Outubro,56.8,21.1,,,,,,,,,6690.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Setembro,110.20000000000005,17.8,,,,,,,,,13390.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Janeiro,,,,,,,,,,,450.0
Sul,Santa Catarina,-27.6025,-48.61999999,2003,Fevereiro,,,,,,,,,,,430.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Abril,102.80000000000004,24.1,,,,,,,,,590.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Agosto,2.4000000000000004,16.6,,,,,,,,,7280.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Fevereiro,190.2,24.2,,,,,,,,,290.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Janeiro,323.7999999999999,24.3,,,,,,,,,370.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Julho,84.40000000000008,16.5,,,,,,,,,940.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Junho,85.60000000000002,17.8,,,,,,,,,1270.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Maio,66.60000000000002,17.0,,,,,,,,,20.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Março,195.0,23.3,,,,,,,,,730.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Setembro,,,,,,,,,,,7550.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Outubro,,,,,,,,,,,7040.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Novembro,,,,,,,,,,,2790.0
Sul,Santa Catarina,-27.6025,-48.61999999,2004,Dezembro,,,,,,,,,,,680.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Agosto,193.80000000000004,18.8,,,,,,,,,3910.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Dezembro,98.40000000000003,23.2,,,,,,,,,170.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Julho,78.20000000000003,17.1,,,,,,,,,900.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Junho,34.40000000000003,20.2,,,,,,,,,580.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Maio,74.19999999999999,20.9,,,,,,,,,210.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Novembro,91.80000000000004,22.2,,,,,,,,,3840.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Outubro,195.6,20.5,,,,,,,,,1970.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Setembro,216.2,17.3,,,,,,,,,1160.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Janeiro,,,,,,,,,,,460.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Fevereiro,,,,,,,,,,,460.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Março,,,,,,,,,,,920.0
Sul,Santa Catarina,-27.6025,-48.61999999,2005,Abril,,,,,,,,,,,250.0
Sul,Santa Catarina,-27.6025,-48.61999999,2006,Abril,63.20000000000002,21.8,,,,,,,,,300.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2006,Agosto,127.4000000000001,17.3,,,,,,,,,7280.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2006,Dezembro,169.59999999999997,24.6,,,,,,,,,70.0
Sul,Santa Catarina,-27.6025,-48.61999999,2006,Fevereiro,175.19999999999996,25.0,,,,,,,,,180.0
Sul,Santa Catarina,-27.6025,-48.61999999,2006,Janeiro,175.6,25.8,,,,,,,,,410.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2006,Julho,65.60000000000004,18.3,,,,,,,,,740.0
Sul,Santa Catarina,-27.6025,-48.61999999,2006,Junho,35.999999999999986,18.3,,,,,,,,,320.0
Sul,Santa Catarina,-27.6025,-48.61999999,2006,Maio,45.000000000000014,18.2,,,,,,,,,330.0
Sul,Santa Catarina,-27.6025,-48.61999999,2006,Março,69.60000000000004,25.5,,,,,,,,,480.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2006,Novembro,400.9999999999993,21.6,,,,,,,,,450.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2006,Outubro,206.2,20.7,,,,,,,,,2690.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2006,Setembro,131.60000000000002,17.8,,,,,,,,,5300.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2007,Abril,135.59999999999997,22.9,,,,,,,,,20.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2007,Agosto,271.19999999999965,14.1,,,,,,,,,4620.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2007,Dezembro,778.2000000000016,21.3,,,,,,,,,170.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2007,Fevereiro,340.5999999999998,24.8,,,,,,,,,140.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2007,Janeiro,301.39999999999947,25.0,,,,,,,,,90.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2007,Julho,581.8000000000001,12.6,,,,,,,,,120.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2007,Junho,105.6000000000001,15.3,,,,,,,,,110.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2007,Maio,225.1999999999998,18.0,,,,,,,,,20.0
Sul,Santa Catarina,-26.91361111,-48.61999999,2007,Março,323.8,25.6,,,,,,,,,230.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2007,Novembro,558.3999999999999,19.0,,,,,,,,,260.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2007,Outubro,454.7999999999994,18.9,,,,,,,,,350.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2007,Setembro,275.1999999999997,17.5,,,,,,,,,6170.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Abril,2485.000000000003,17.4,,,,,,,,,310.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Agosto,1367.2000000000094,15.5,,,,,,,,,510.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Dezembro,2258.000000000007,20.5,,,,,,,,,290.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Fevereiro,1227.4000000000049,21.3,,,,,,,,,290.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Janeiro,1803.6000000000088,21.0,,,,,,,,,250.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Julho,490.7999999999983,15.5,,,,,,,,,460.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Junho,2004.400000000013,12.4,,,,,,,,,20.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Maio,976.4000000000068,14.2,,,,,,,,,150.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Março,1032.0000000000043,20.8,,,,,,,,,140.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Novembro,4858.399999999962,18.9,,,,,,,,,160.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Outubro,5046.799999999956,17.7,,,,,,,,,560.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2008,Setembro,2494.3999999999987,14.3,,,,,,,,,2330.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Abril,1507.00000000001,19.2,,,,,,,,,570.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Agosto,2795.2,13.5,,,,,,,,,7590.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Dezembro,3091.999999999989,21.8,,,,,,,,,200.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Fevereiro,2832.600000000003,21.9,,,,,,,,,70.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Janeiro,4504.399999999958,20.6,,,,,,,,,210.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Julho,3419.599999999984,5.6,,,,,,,,,260.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Junho,1306.0000000000114,10.7,,,,,,,,,140.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Maio,2595.599999999999,16.2,,,,,,,,,330.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Março,2147.2000000000044,19.9,,,,,,,,,330.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Novembro,3480.5999999999744,22.1,,,,,,,,,610.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Outubro,3162.9999999999973,17.7,,,,,,,,,2520.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2009,Setembro,6485.599999999891,11.7,,,,,,,,,470.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Abril,4695.999999999967,18.1,,,,,,,,,190.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Agosto,1246.4000000000106,14.3,,,,,,,,,5110.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Dezembro,4305.199999999956,20.5,,,,,,,,,230.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Fevereiro,2688.19999999999,16.1,,,,,,,,,150.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Janeiro,4505.599999999959,22.2,,,,,,,,,20.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Julho,2462.000000000012,14.2,,,,,,,,,310.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Junho,1589.6000000000124,13.9,,,,,,,,,10.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Maio,4779.19999999994,15.0,,,,,,,,,10.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Março,4451.79999999995,20.9,,,,,,,,,90.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Novembro,2682.399999999998,19.0,,,,,,,,,880.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Outubro,2987.5999999999926,16.7,,,,,,,,,760.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2010,Setembro,1788.000000000018,16.6,,,,,,,,,1980.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Abril,1674.800000000008,3.6,,,,,,,,,50.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Agosto,5563.799999999929,12.0,,,,,,,,,1750.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Dezembro,2802.1999999999903,20.4,,,,,,,,,240.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Fevereiro,4418.5999999999485,21.9,,,,,,,,,10.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Janeiro,4796.799999999964,22.5,,,,,,,,,90.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Julho,4249.9999999999645,7.2,,,,,,,,,310.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Junho,3109.800000000003,7.9,,,,,,,,,260.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Maio,1446.6000000000113,15.1,,,,,,,,,160.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Março,3682.199999999976,20.1,,,,,,,,,80.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Novembro,1877.600000000012,18.8,,,,,,,,,790.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Outubro,3013.2,18.1,,,,,,,,,1020.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2011,Setembro,3458.3999999999905,15.2,,,,,,,,,4500.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Abril,2754.4,18.5,,,,,,,,,400.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Agosto,427.5999999999973,16.9,,,,,,,,,3980.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Dezembro,3755.999999999978,22.6,,,,,,,,,320.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Fevereiro,2508.6000000000054,22.9,,,,,,,,,130.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Janeiro,3922.999999999981,21.4,,,,,,,,,140.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Julho,3448.5999999999785,13.0,,,,,,,,,420.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Junho,3004.199999999987,14.0,,,,,,,,,420.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Maio,1633.2000000000132,15.9,,,,,,,,,600.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Março,985.8000000000026,20.8,,,,,,,,,650.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Novembro,1431.6000000000104,20.4,,,,,,,,,720.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Outubro,3809.599999999953,19.0,,,,,,,,,340.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2012,Setembro,1766.4000000000128,17.0,,,,,,,,,1880.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Abril,1787.8000000000125,17.9,,,,,,,,,460.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Agosto,4266.199999999948,13.6,,,,,,,,,2360.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Dezembro,2919.999999999988,21.8,,,,,,,,,740.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Fevereiro,3202.7999999999984,21.9,,,,,,,,,120.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Janeiro,2301.600000000013,21.2,,,,,,,,,180.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Julho,1913.0000000000184,6.3,,,,,,,,,690.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Junho,3983.599999999945,14.6,,,,,,,,,310.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Maio,1397.0000000000127,15.7,,,,,,,,,520.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Março,3724.19999999997,19.8,,,,,,,,,140.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Novembro,2263.80000000001,19.8,,,,,,,,,840.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Outubro,2331.000000000005,17.7,,,,,,,,,1070.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2013,Setembro,4451.599999999962,16.0,,,,,,,,,3030.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2014,Abril,2457.60000000001,19.1,,,,,,,,,340.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2014,Agosto,1704.2000000000096,14.1,,,,,,,,,4590.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2014,Dezembro,4835.399999999954,21.1,,,,,,,,,450.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2014,Fevereiro,2463.5999999999995,23.6,,,,,,,,,270.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2014,Janeiro,3771.199999999976,23.3,,,,,,,,,580.0
Sul,Santa Catarina,-26.28638888,-48.61999999,2014,Julho,1126.6000000000065,14.8,,,,,,,,,820.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2014,Junho,4145.79999999996,14.8,,,,,,,,,30.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2014,Maio,1677.6000000000122,16.2,,,,,,,,,420.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2014,Março,3393.399999999984,20.9,,,,,,,,,150.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2014,Novembro,3125.7999999999843,15.2,,,,,,,,,430.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2014,Outubro,1721.0000000000075,16.1,,,,,,,,,1220.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2014,Setembro,4233.999999999971,17.5,,,,,,,,,2080.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Abril,1573.200000000014,19.1,,,,,,,,,320.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2015,Agosto,941.6000000000042,18.2,,,,,,,,,3790.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Dezembro,4804.399999999942,22.0,,,,,,,,,190.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Fevereiro,3698.199999999984,22.2,,,,,,,,,230.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Janeiro,4374.399999999966,22.5,,,,,,,,,280.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Julho,3891.5999999999713,15.2,,,,,,,,,450.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Junho,2440.600000000005,14.7,,,,,,,,,1040.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Maio,2823.1999999999903,16.6,,,,,,,,,700.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Março,2774.799999999996,21.5,,,,,,,,,370.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Novembro,3779.19999999996,19.6,,,,,,,,,90.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Outubro,4996.399999999942,18.6,,,,,,,,,210.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2015,Setembro,4033.5999999999694,17.5,,,,,,,,,1560.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Abril,2468.999999999987,20.9,,,,,,,,,360.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Agosto,3227.5999999999685,14.4,,,,,,,,,7650.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Dezembro,4673.999999999938,20.8,,,,,,,,,200.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Fevereiro,3741.9999999999777,22.8,,,,,,,,,100.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Janeiro,2598.3999999999955,22.9,,,,,,,,,530.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Julho,2072.4000000000115,11.7,,,,,,,,,4800.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Junho,1144.200000000011,0.3,,,,,,,,,790.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Maio,2300.599999999993,14.3,,,,,,,,,260.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Março,4566.1999999999725,20.5,,,,,,,,,210.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Novembro,2183.0000000000045,19.1,,,,,,,,,1560.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Outubro,4364.7999999999765,17.3,,,,,,,,,560.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2016,Setembro,1705.200000000008,15.4,,,,,,,,,6440.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Abril,2325.0000000000214,17.9,,,,,,,,,260.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Agosto,2629.800000000007,15.5,,,,,,,,,7130.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Dezembro,3894.3999999999473,21.3,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Fevereiro,3011.1999999999816,22.6,,,,,,,,,310.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Janeiro,4258.599999999966,22.3,,,,,,,,,460.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Julho,252.9999999999989,10.6,,,,,,,,,5910.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Junho,2272.8000000000097,14.5,,,,,,,,,700.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Maio,5780.199999999914,16.8,,,,,,,,,360.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Março,2828.5999999999685,20.5,,,,,,,,,120.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Novembro,3346.999999999976,18.8,,,,,,,,,1520.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Outubro,4481.599999999943,18.0,,,,,,,,,510.0
Sul,Santa Catarina,-26.0811111,-48.61999999,2017,Setembro,1338.2000000000053,19.2,,,,,,,,,6260.0
Sul,Santa Catarina,-26.2486111,-48.61999999,2018,Abril,571.7999999999986,20.3,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Agosto,1832.2000000000128,13.5,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Dezembro,2851.800000000001,21.7,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Fevereiro,2038.00000000002,20.6,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Janeiro,5243.1999999998825,21.4,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Julho,1043.0000000000048,14.9,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Junho,2309.000000000018,13.8,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Maio,1579.4000000000085,16.8,,,,,,,,,
Sul,Santa Catarina,-26.2486111,-48.61999999,2018,Março,4005.3999999999546,21.3,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Novembro,2674.2000000000016,20.3,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Outubro,4478.999999999974,18.0,,,,,,,,,
Sul,Santa Catarina,-26.0811111,-48.61999999,2018,Setembro,3324.199999999992,17.3,,,,,,,,,
Sul,Santa Catarina,-26.081303,-48.620096,2019,Abril,3161.799999999979,19.5,,,,,,,,,
Sul,Santa Catarina,-26.248411,-48.620096,2019,Agosto,720.2000000000045,11.4,,,,,,,,,
Sul,Santa Catarina,-26.081303,-48.620096,2019,Dezembro,2190.800000000018,21.4,,,,,,,,,
Sul,Santa Catarina,-26.081303,-48.620096,2019,Fevereiro,4746.399999999965,21.2,,,,,,,,,
Sul,Santa Catarina,-26.081303,-48.620096,2019,Janeiro,4039.199999999967,23.6,,,,,,,,,
Sul,Santa Catarina,-26.081303,-48.620096,2019,Julho,1626.8000000000195,8.5,,,,,,,,,
Sul,Santa Catarina,-26.081303,-48.620096,2019,Junho,1079.2000000000078,16.4,,,,,,,,,
